Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:03:43:39.363,61,0.0700331926,0.2309126705,0.0686497912,0.0000000000,0.0000000000,0.0365307927,0.0000000000,0.0702821761,0.2310049832,0.0530821756,0.0000000000,0.0000000000,0.0365168825,0.0000000000,0.0435524546,0.0000000000,0.0287731048,0.1356321573,0.0913464874,0.0746944025,0.1341864765,0.0000000000,0.0054109213,0.0000000000,0.0000000000,0.0488993414,0.0369317681,0.0204334166,0.0205922257,0.0830439478,0.0853816271,0.0391714089,0.0224681646,0.0727834702,0.0387836173,0.0274151247,0.0259919167,0.1095525771,0.1028328761,0.0437169522,0.0465076230,0.0000000000,0.0000000000,0.1200090647,0.1288781166,0.1288873106,0.0164422076,0.0397291034,0.0380373001,0.0697934628,0.0771207139,0.0000000032,-0.0321031027,-0.0825343132,0.0079934737,-0.0321036316,0.1411861777,-0.0045621325,0.0415190347,0.1411790252,0.0058991094
00:03:43:40.365,61,0.0604574457,0.2238336653,0.0702647567,0.0000000000,0.0000000000,0.0357010029,0.0000000000,0.0607067086,0.2239396423,0.0514670387,0.0000000000,0.0000000000,0.0356876999,0.0000000000,0.0431159660,0.0000000000,0.0287793521,0.1330346316,0.0910545513,0.0726268664,0.1342389882,0.0000000000,0.0054610334,0.0000000000,0.0000000000,0.0491355881,0.0377259180,0.0201696996,0.0203086659,0.0816266611,0.0837533325,0.0390533954,0.0224857032,0.0724966377,0.0385852158,0.0271460470,0.0257894658,0.1065404266,0.0997211635,0.0417133942,0.0444414839,0.0000000000,0.0000000000,0.1164860874,0.1283424646,0.1283510178,0.0164563879,0.0388507433,0.0371847749,0.0686450973,0.0758981109,0.0000000029,-0.0318813957,-0.0825530812,0.0078818109,-0.0311456174,0.1368637532,-0.0042888033,0.0425214544,0.1368566900,0.0058541209
00:03:43:41.366,61,0.0525155962,0.2201080918,0.0704501718,0.0000000000,0.0000000000,0.0349120386,0.0000000000,0.0527599007,0.2202138603,0.0513497479,0.0000000000,0.0000000000,0.0348992124,0.0000000000,0.0426707342,0.0000000000,0.0288293753,0.1315655112,0.0906750038,0.0713745207,0.1341314614,0.0000000000,0.0055235936,0.0000000000,0.0000000000,0.0493598804,0.0383997709,0.0199185163,0.0200377740,0.0806537271,0.0827267095,0.0388963409,0.0224754475,0.0721607804,0.0383840613,0.0268636867,0.0255680587,0.1049578264,0.0981063694,0.0405209586,0.0432285257,0.0000000000,0.0000000000,0.1138415635,0.1278079897,0.1278159171,0.0164518245,0.0380323678,0.0363952890,0.0677156225,0.0748630837,0.0000000038,-0.0316491984,-0.0830234066,0.0078280196,-0.0310843047,0.1345864236,-0.0042082658,0.0426469073,0.1345795095,0.0057724882
00:03:43:42.368,61,0.0468595475,0.2179973722,0.0699021220,0.0000000000,0.0000000000,0.0341943689,0.0000000000,0.0471028574,0.2180968970,0.0519154035,0.0000000000,0.0000000000,0.0341819301,0.0000000000,0.0422676802,0.0000000000,0.0288663078,0.1305632144,0.0903291181,0.0704455897,0.1339796484,0.0000000000,0.0055703605,0.0000000000,0.0000000000,0.0495660901,0.0389932357,0.0196843818,0.0197847132,0.0798811466,0.0819165483,0.0387549847,0.0224708878,0.0718182996,0.0381771885,0.0265904590,0.0253539160,0.1039497256,0.0970844179,0.0396172255,0.0423202775,0.0000000000,0.0000000000,0.1123182029,0.1273892522,0.1273965985,0.0164431185,0.0372975357,0.0356873758,0.0669282675,0.0740403831,0.0000000052,-0.0318088941,-0.0833608061,0.0078557227,-0.0314321890,0.1332940757,-0.0042139967,0.0423224978,0.1332871020,0.0056729317
00:03:43:43.369,61,0.0428760909,0.2181158215,0.0700302944,0.0000000000,0.0000000000,0.0335355662,0.0000000000,0.0431265533,0.2182167172,0.0517907999,0.0000000000,0.0000000000,0.0335234553,0.0000000000,0.0418974981,0.0000000000,0.0289193913,0.1297644377,0.0899208337,0.0696474612,0.1336191148,0.0000000000,0.0055826507,0.0000000000,0.0000000000,0.0497363620,0.0395045429,0.0194664765,0.0195522048,0.0792142898,0.0812243819,0.0386013091,0.0224537756,0.0714623630,0.0379844792,0.0263252165,0.0251442343,0.1032920331,0.0964144841,0.0389258526,0.0416280292,0.0000000000,0.0000000000,0.1111899391,0.1269888878,0.1269956678,0.0164110903,0.0366357975,0.0350503847,0.0662345067,0.0733271390,0.0000000064,-0.0319221132,-0.0837088823,0.0080478005,-0.0313564427,0.1333669573,-0.0042061717,0.0423996821,0.1333599389,0.0056864154
00:03:43:44.371,61,0.0404594615,0.2172199041,0.0695794746,0.0000000000,0.0000000000,0.0329227783,0.0000000000,0.0407082736,0.2173159122,0.0522451438,0.0000000000,0.0000000000,0.0329109542,0.0000000000,0.0415527709,0.0000000000,0.0289672296,0.1291210651,0.0895718560,0.0689750835,0.1333687901,0.0000000000,0.0055714748,0.0000000000,0.0000000000,0.0498786345,0.0399813652,0.0192613937,0.0193311479,0.0786210671,0.0806194544,0.0384630188,0.0224407893,0.0711315423,0.0377974436,0.0260732491,0.0249440446,0.1027852073,0.0959016606,0.0383306444,0.0410359874,0.0000000000,0.0000000000,0.1103230417,0.1266130507,0.1266193390,0.0163804740,0.0360269137,0.0344672315,0.0656017810,0.0726762787,0.0000000084,-0.0320654213,-0.0839397535,0.0083256084,-0.0316338465,0.1328176111,-0.0042256829,0.0421298258,0.1328106374,0.0056266966
00:03:43:45.373,61,0.0390405618,0.2176691294,0.0691256374,0.0000000000,0.0000000000,0.0323220231,0.0000000000,0.0392899849,0.2177608609,0.0527292527,0.0000000000,0.0000000000,0.0323104858,0.0000000000,0.0411958359,0.0000000000,0.0289978087,0.1284345984,0.0893127471,0.0682680234,0.1332496703,0.0000000000,0.0055880849,0.0000000000,0.0000000000,0.0499676839,0.0403986163,0.0190550368,0.0191065390,0.0780294091,0.0800200626,0.0383416787,0.0224415064,0.0708221719,0.0375985764,0.0258311406,0.0247522071,0.1021427512,0.0952709541,0.0377194360,0.0404249355,0.0000000000,0.0000000000,0.1094501913,0.1261629462,0.1261687577,0.0163593609,0.0354380645,0.0339015573,0.0650146157,0.0720670596,0.0000000115,-0.0322960615,-0.0838764235,0.0085479934,-0.0319258086,0.1330907643,-0.0042735459,0.0418534987,0.1330837309,0.0056014447
00:03:43:46.374,61,0.0380872153,0.2175184786,0.0690659210,0.0000000000,0.0000000000,0.0317620449,0.0000000000,0.0383369327,0.2176092267,0.0528025590,0.0000000000,0.0000000000,0.0317507833,0.0000000000,0.0408945009,0.0000000000,0.0290446170,0.1279559582,0.0890683904,0.0676501095,0.1330549270,0.0000000000,0.0055845440,0.0000000000,0.0000000000,0.0500701591,0.0407731570,0.0188791174,0.0189157072,0.0774949268,0.0794809610,0.0382244438,0.0224520899,0.0704862028,0.0373973958,0.0256023742,0.0245684236,0.1017220542,0.0948535874,0.0372024104,0.0399125218,0.0000000000,0.0000000000,0.1085694954,0.1256487221,0.1256541014,0.0163289905,0.0348940715,0.0333787389,0.0644637197,0.0714996159,0.0000000118,-0.0323747732,-0.0838584676,0.0087066377,-0.0319705904,0.1329982430,-0.0042765280,0.0418178551,0.1329914480,0.0055927495
00:03:43:47.376,61,0.0371905118,0.2164484859,0.0689385235,0.0000000000,0.0000000000,0.0312591307,0.0000000000,0.0374419168,0.2165376693,0.0529479347,0.0000000000,0.0000000000,0.0312480964,0.0000000000,0.0406182259,0.0000000000,0.0291247293,0.1274961829,0.0888309777,0.0671478882,0.1329552233,0.0000000000,0.0056003258,0.0000000000,0.0000000000,0.0501591675,0.0411166176,0.0187164713,0.0187395904,0.0770358741,0.0790263787,0.0381188393,0.0224546958,0.0702292100,0.0372483395,0.0253979899,0.0244050995,0.1013648957,0.0945074260,0.0367605090,0.0394813605,0.0000000000,0.0000000000,0.1079526246,0.1252786666,0.1252836287,0.0163106993,0.0344127454,0.0329185612,0.0639645606,0.0709931180,0.0000000119,-0.0322774611,-0.0838174969,0.0087959766,-0.0320614129,0.1323437691,-0.0042673186,0.0417443551,0.1323368400,0.0055551222
00:03:43:48.377,61,0.0364783667,0.2160862833,0.0687380731,0.0000000000,0.0000000000,0.0307493173,0.0000000000,0.0367320143,0.2161733210,0.0531534478,0.0000000000,0.0000000000,0.0307385400,0.0000000000,0.0402759910,0.0000000000,0.0291510858,0.1268406808,0.0886251479,0.0665610954,0.1330801249,0.0000000000,0.0056358860,0.0000000000,0.0000000000,0.0502386913,0.0414434411,0.0185323656,0.0185404047,0.0765322819,0.0785271823,0.0380012617,0.0224453975,0.0699909851,0.0370892175,0.0251869522,0.0242343619,0.1007531285,0.0939112008,0.0362661071,0.0389901958,0.0000000000,0.0000000000,0.1073440835,0.1250145733,0.1250191331,0.0162989516,0.0339284651,0.0324612185,0.0634746328,0.0704952255,0.0000000109,-0.0323543400,-0.0839045569,0.0088788774,-0.0321868099,0.1321216226,-0.0042767264,0.0416242108,0.1321147531,0.0055297376
