Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:05:59:41.269,61,0.2442370355,0.3255915642,0.0593603589,0.0000000000,0.0000000000,0.0521274023,0.0000000000,0.2440092415,0.3255946934,0.0623793378,0.0000000000,0.0000000000,0.0520829819,0.0000000000,0.0694429502,0.0000000000,0.0283422731,0.2327016890,0.1250314713,0.1166321188,0.1367255896,0.0000000000,0.0004492459,0.0000000000,0.0000000000,0.0241337810,0.0197058655,0.0264446810,0.0266238488,0.1119764447,0.1139803603,0.0363256410,0.0290192552,0.0549662374,0.0297683943,0.0270598624,0.0248430241,0.2142209858,0.2068747878,0.0563715585,0.0568504557,0.0000000000,0.0000000000,0.1320863515,0.1113611236,0.1116103232,0.0156306066,0.0527604260,0.0493020266,0.0836136043,0.0865540057,0.0000000141,-0.0202096384,-0.1018098965,0.0394794866,-0.0373537950,0.1990352273,-0.0075325826,0.0355460271,0.1990200281,0.0071676462
00:05:59:42.270,61,0.2086239159,0.2970978022,0.0624359660,0.0000000000,0.0000000000,0.0499927402,0.0000000000,0.2085501850,0.2971413136,0.0595656708,0.0000000000,0.0000000000,0.0499579832,0.0000000000,0.0689845234,0.0000000000,0.0286606122,0.2332981080,0.1247290373,0.1128048748,0.1331243217,0.0000000000,0.0004144678,0.0000000000,0.0000000000,0.0191382468,0.0165342931,0.0267182235,0.0269202571,0.1099356264,0.1126945615,0.0365282260,0.0294511076,0.0545377731,0.0294808056,0.0268936045,0.0247147493,0.2199321836,0.2120451033,0.0554077402,0.0560246035,0.0000000000,0.0000000000,0.1311010718,0.1107067987,0.1109497249,0.0154277515,0.0500806235,0.0467770323,0.0800058991,0.0841123536,0.0000000104,-0.0202096384,-0.1018098965,0.0394794866,-0.0357885696,0.1816309094,-0.0065712500,0.0375132672,0.1816159040,0.0068871914
00:05:59:44.273,61,0.1502123773,0.2638002336,0.0655590445,0.0000000000,0.0000000000,0.0476534963,0.0000000000,0.1502061188,0.2638765275,0.0566870607,0.0000000000,0.0000000000,0.0476267450,0.0000000000,0.0685770214,0.0000000000,0.0290889032,0.2334740460,0.1224380806,0.1059482992,0.1239856854,0.0000000000,0.0003980921,0.0000000000,0.0000000000,0.0150060765,0.0127548762,0.0270172339,0.0272517763,0.1080897674,0.1112150252,0.0367752202,0.0298475139,0.0540582798,0.0291926283,0.0266978741,0.0245646872,0.2247906178,0.2162625343,0.0545742624,0.0553418472,0.0000000000,0.0000000000,0.1296967268,0.1101492718,0.1103843376,0.0152113279,0.0470855236,0.0440894738,0.0757023543,0.0808682591,0.0000000069,-0.0183674674,-0.1014393419,0.0381926894,-0.0341790803,0.1612880230,-0.0055598416,0.0395286120,0.1612735093,0.0064290045
00:05:59:45.275,61,0.1301262826,0.2458735257,0.0640045553,0.0000000000,0.0000000000,0.0457199253,0.0000000000,0.1301542819,0.2459283620,0.0582897887,0.0000000000,0.0000000000,0.0456986278,0.0000000000,0.0681213140,0.0000000000,0.0294548534,0.2322762311,0.1215250641,0.1004471332,0.1208718568,0.0000000000,0.0004051208,0.0000000000,0.0000000000,0.0130647672,0.0111071318,0.0272898301,0.0275458060,0.1067205667,0.1097998843,0.0370786376,0.0302516818,0.0536366850,0.0289053656,0.0265075937,0.0244305432,0.2264642715,0.2176052630,0.0530934855,0.0544645637,0.0000000000,0.0000000000,0.1278027296,0.1095300540,0.1097559258,0.0150218671,0.0449803323,0.0421686806,0.0730155110,0.0787325501,0.0000000058,-0.0162796006,-0.1020698398,0.0365199484,-0.0352059864,0.1503229588,-0.0053313430,0.0386577696,0.1503087282,0.0058532343
00:05:59:46.276,61,0.1194704026,0.2344169468,0.0655455962,0.0000000000,0.0000000000,0.0443982482,0.0000000000,0.1195142269,0.2344868183,0.0566646606,0.0000000000,0.0000000000,0.0443801247,0.0000000000,0.0677999854,0.0000000000,0.0298253689,0.2312192321,0.1208396554,0.0968531072,0.1188701615,0.0000000000,0.0003832366,0.0000000000,0.0000000000,0.0117347045,0.0099648880,0.0275869984,0.0278589297,0.1053051874,0.1081727445,0.0374724939,0.0307340957,0.0532227904,0.0286185611,0.0263667125,0.0243462566,0.2273895591,0.2182995975,0.0516750254,0.0535157993,0.0000000000,0.0000000000,0.1255647540,0.1087091342,0.1089114994,0.0148645714,0.0436695814,0.0409284458,0.0711719617,0.0771666020,0.0000000051,-0.0146994572,-0.1028108075,0.0349740461,-0.0342598371,0.1433245242,-0.0049431683,0.0396294966,0.1433104873,0.0057169660
00:05:59:47.278,61,0.1123898625,0.2262538970,0.0665226579,0.0000000000,0.0000000000,0.0433702394,0.0000000000,0.1124222502,0.2263317704,0.0556723289,0.0000000000,0.0000000000,0.0433539972,0.0000000000,0.0675310791,0.0000000000,0.0303270370,0.2307700962,0.1200860515,0.0950361341,0.1165267378,0.0000000000,0.0004089134,0.0000000000,0.0000000000,0.0107353041,0.0090445569,0.0278947894,0.0281863697,0.1044045687,0.1072314903,0.0377976708,0.0311487950,0.0527850240,0.0283559300,0.0262163002,0.0242497846,0.2282962054,0.2190355361,0.0507868007,0.0528387874,0.0000000000,0.0000000000,0.1229245216,0.1073029786,0.1074742079,0.0147019364,0.0426530056,0.0399601497,0.0696725398,0.0758535489,0.0000000044,-0.0135423625,-0.1041821390,0.0336516723,-0.0336836502,0.1383371800,-0.0046887342,0.0402486660,0.1383233815,0.0056015425
00:05:59:48.280,61,0.1027714163,0.2184996903,0.0657657161,0.0000000000,0.0000000000,0.0424940661,0.0000000000,0.1027879119,0.2185679823,0.0565208718,0.0000000000,0.0000000000,0.0424788147,0.0000000000,0.0673082694,0.0000000000,0.0309304725,0.2305466384,0.1183783859,0.0939927325,0.1143500656,0.0000000000,0.0004723262,0.0000000000,0.0000000000,0.0103293955,0.0086177299,0.0281582531,0.0284683779,0.1037682295,0.1065996438,0.0380694047,0.0314448811,0.0523953363,0.0281564817,0.0260602143,0.0241430867,0.2290560752,0.2196961194,0.0501464382,0.0523439050,0.0000000000,0.0000000000,0.1208848059,0.1064220071,0.1065788269,0.0145534445,0.0417920426,0.0391455293,0.0683216304,0.0746612847,0.0000000048,-0.0126817022,-0.1051409096,0.0324784070,-0.0342192352,0.1335942596,-0.0045979549,0.0398164764,0.1335803717,0.0053490973
00:05:59:49.281,61,0.0943544656,0.2138215899,0.0667367578,0.0000000000,0.0000000000,0.0417150594,0.0000000000,0.0943717882,0.2138978988,0.0555604137,0.0000000000,0.0000000000,0.0417003967,0.0000000000,0.0670486540,0.0000000000,0.0315280631,0.2304940820,0.1171992794,0.0933967084,0.1131129488,0.0000000000,0.0005575313,0.0000000000,0.0000000000,0.0105051892,0.0087071694,0.0283665210,0.0286906343,0.1032981426,0.1061429456,0.0383117646,0.0316523835,0.0520625859,0.0279991366,0.0258970018,0.0240306146,0.2293467075,0.2199116945,0.0495861769,0.0518946499,0.0000000000,0.0000000000,0.1190215051,0.1056802794,0.1058262810,0.0144336782,0.0410229489,0.0384209827,0.0672899261,0.0737118870,0.0000000049,-0.0123804370,-0.1057150140,0.0315335803,-0.0336505100,0.1307372749,-0.0044237487,0.0404197201,0.1307235658,0.0053126183
00:05:59:50.283,61,0.0863420516,0.2098329514,0.0658430010,0.0000000000,0.0000000000,0.0409973934,0.0000000000,0.0863660797,0.2098995000,0.0565298609,0.0000000000,0.0000000000,0.0409831330,0.0000000000,0.0667798668,0.0000000000,0.0321030058,0.2306142896,0.1164080724,0.0930937827,0.1123130247,0.0000000000,0.0006175795,0.0000000000,0.0000000000,0.0109925382,0.0091258464,0.0285424404,0.0288756788,0.1029621661,0.1058094800,0.0385306813,0.0318351500,0.0517677478,0.0278569423,0.0257421508,0.0239238665,0.2293358445,0.2198055238,0.0490452945,0.0514385141,0.0000000000,0.0000000000,0.1171247810,0.1049032956,0.1050379127,0.0143407667,0.0403309576,0.0377787203,0.0664542988,0.0729347318,0.0000000045,-0.0122253401,-0.1060546339,0.0306683015,-0.0342485420,0.1282959878,-0.0044173258,0.0398910679,0.1282822788,0.0051441635
00:05:59:51.284,61,0.0750522539,0.2047140300,0.0671140999,0.0000000000,0.0000000000,0.0403232463,0.0000000000,0.0750780627,0.2047911137,0.0552775338,0.0000000000,0.0000000000,0.0403092653,0.0000000000,0.0664352030,0.0000000000,0.0326729193,0.2307181954,0.1152912825,0.0929790363,0.1116227284,0.0000000000,0.0006450686,0.0000000000,0.0000000000,0.0118983220,0.0100032901,0.0286632534,0.0290032197,0.1026757583,0.1055240482,0.0386693738,0.0319140702,0.0514968373,0.0277546775,0.0255874954,0.0238104444,0.2291657478,0.2195284516,0.0486125685,0.0510711633,0.0000000000,0.0000000000,0.1154779643,0.1041300893,0.1042513922,0.0142612029,0.0396758951,0.0371762104,0.0656919405,0.0722111911,0.0000000055,-0.0123660276,-0.1063609421,0.0293516815,-0.0335031413,0.1251703948,-0.0042148270,0.0406773463,0.1251567751,0.0051163398
