Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:05:33:50.819,61,0.0000001248,0.1595955491,0.0523129515,0.0000000000,0.0000000000,0.0177050419,0.1485732049,0.0000001247,0.1595415026,0.0701389536,0.0000000000,0.0000000000,0.0177041162,0.1482432634,0.0172524601,0.0000000000,0.0048698131,0.0477465764,0.0520549938,0.0137542952,0.0808605850,0.0000000000,0.0010452759,0.0000000000,0.0000000000,0.0380636565,0.0398971774,0.0116310995,0.0114524700,0.0398388430,0.0398017839,0.0275871269,0.0181953423,0.0519880056,0.0268738084,0.0163794234,0.0170184914,0.0291098189,0.0249685030,0.0085609090,0.0094709620,0.0000000000,0.0000000000,0.0650179014,0.1800555587,0.1800556332,0.0142051894,0.0160813648,0.0167617910,0.0368800610,0.0410766341,0.0000000228,-0.0306724459,-0.0979858041,0.0054645450,-0.0426420122,0.0975473300,-0.0041715689,0.0318043716,0.0975408703,0.0031115673
00:05:33:51.821,61,0.0000001149,0.1600572765,0.0522791184,0.0000000000,0.0000000000,0.0176209025,0.1495109349,0.0000001148,0.1600028276,0.0701923147,0.0000000000,0.0000000000,0.0176199935,0.1491852403,0.0171901789,0.0000000000,0.0048385891,0.0476036184,0.0518879034,0.0136556253,0.0804836303,0.0000000000,0.0010069921,0.0000000000,0.0000000000,0.0380423479,0.0400031544,0.0116237756,0.0114451526,0.0397372916,0.0397044457,0.0274945851,0.0181592796,0.0517966598,0.0267869383,0.0163326152,0.0169702414,0.0290190652,0.0248896796,0.0085329870,0.0094381608,0.0000000000,0.0000000000,0.0648448914,0.1801370829,0.1801371872,0.0141476216,0.0160332173,0.0167078990,0.0368123427,0.0409842730,0.0000000224,-0.0304549895,-0.0985179543,0.0055661919,-0.0426732711,0.0978295207,-0.0041867793,0.0317829214,0.0978229940,0.0031185211
00:05:33:52.822,61,0.0000001057,0.1600543410,0.0524920747,0.0000000000,0.0000000000,0.0175549071,0.1502765119,0.0000001056,0.1600014567,0.0699905008,0.0000000000,0.0000000000,0.0175540112,0.1499526352,0.0171343200,0.0000000000,0.0047907545,0.0475075692,0.0517715700,0.0135689238,0.0801182762,0.0000000000,0.0009674669,0.0000000000,0.0000000000,0.0380268581,0.0400914438,0.0116271013,0.0114483936,0.0396491773,0.0396123752,0.0274162889,0.0181447398,0.0515989177,0.0266884528,0.0162930842,0.0169326067,0.0289402455,0.0248210710,0.0084977718,0.0093986867,0.0000000000,0.0000000000,0.0646561384,0.1800996512,0.1800997704,0.0141010974,0.0159891583,0.0166615974,0.0367418453,0.0408925228,0.0000000221,-0.0306401886,-0.0990829766,0.0055250013,-0.0425505862,0.0978281572,-0.0041746916,0.0319123901,0.0978216156,0.0031311752
00:05:33:53.824,61,0.0000000973,0.1602900922,0.0524904318,0.0000000000,0.0000000000,0.0174809154,0.1514490545,0.0000000972,0.1602369994,0.0700124055,0.0000000000,0.0000000000,0.0174800344,0.1511261314,0.0170632936,0.0000000000,0.0047571505,0.0473522507,0.0515927076,0.0134586906,0.0796826407,0.0000000000,0.0009299953,0.0000000000,0.0000000000,0.0379914977,0.0401656032,0.0116236517,0.0114449989,0.0395375863,0.0395056531,0.0273141060,0.0181137212,0.0513783582,0.0265881158,0.0162419435,0.0168803036,0.0288398415,0.0247338861,0.0084600300,0.0093549658,0.0000000000,0.0000000000,0.0644999519,0.1801666319,0.1801667362,0.0140435174,0.0159369260,0.0166076254,0.0366384313,0.0407657772,0.0000000230,-0.0305664223,-0.0996863246,0.0055534053,-0.0425632969,0.0979722366,-0.0041821278,0.0319109485,0.0979656950,0.0031356749
00:05:33:54.825,61,0.0000000895,0.1606140286,0.0523725748,0.0000000000,0.0000000000,0.0174179450,0.1524684280,0.0000000895,0.1605599821,0.0701419115,0.0000000000,0.0000000000,0.0174170732,0.1521455795,0.0170174055,0.0000000000,0.0047400384,0.0472954251,0.0515264347,0.0133919297,0.0793664157,0.0000000000,0.0009031032,0.0000000000,0.0000000000,0.0379730016,0.0402301103,0.0116397459,0.0114585999,0.0394849703,0.0394556895,0.0272415988,0.0181016047,0.0511901379,0.0264942497,0.0162059739,0.0168432631,0.0287986435,0.0246976893,0.0084326165,0.0093241595,0.0000000000,0.0000000000,0.0643596575,0.1801242083,0.1801243126,0.0139943669,0.0159034617,0.0165736210,0.0365757346,0.0406888798,0.0000000255,-0.0306135938,-0.1000951454,0.0055049420,-0.0426412076,0.0981700420,-0.0041982913,0.0318386815,0.0981634483,0.0031349324
00:05:33:55.827,61,0.0000000824,0.1609436423,0.0522638485,0.0000000000,0.0000000000,0.0173525866,0.1545916349,0.0000000824,0.1608884037,0.0702738315,0.0000000000,0.0000000000,0.0173517261,0.1542593390,0.0169759095,0.0000000000,0.0047585564,0.0472319573,0.0514500998,0.0133232409,0.0790295079,0.0000000000,0.0008694629,0.0000000000,0.0000000000,0.0379111245,0.0402772091,0.0116618881,0.0114799896,0.0394409746,0.0394214280,0.0271711051,0.0180870220,0.0510177724,0.0264112595,0.0161748994,0.0168110505,0.0287648123,0.0246678740,0.0084041646,0.0092925224,0.0000000000,0.0000000000,0.0642037690,0.1800948977,0.1800949425,0.0139569957,0.0158639606,0.0165365711,0.0364971943,0.0405924506,0.0000000275,-0.0308455881,-0.1002172977,0.0053062341,-0.0427205600,0.0983711779,-0.0042147734,0.0317719467,0.0983646810,0.0031348183
00:05:33:56.829,61,0.0000000758,0.1614240855,0.0519755706,0.0000000000,0.0000000000,0.0172872487,0.1585657299,0.0000000758,0.1613665223,0.0705863163,0.0000000000,0.0000000000,0.0172864068,0.1582168639,0.0169549622,0.0000000000,0.0047605676,0.0472192094,0.0514240041,0.0132696880,0.0787928179,0.0000000000,0.0008323173,0.0000000000,0.0000000000,0.0378774665,0.0403350294,0.0116949286,0.0115101300,0.0394231640,0.0394035354,0.0271238219,0.0180909019,0.0508641563,0.0263306089,0.0161535013,0.0167919528,0.0287515484,0.0246534627,0.0083759176,0.0092612747,0.0000000000,0.0000000000,0.0641108602,0.1801768839,0.1801768392,0.0139379986,0.0158349499,0.0165111423,0.0364207402,0.0405060500,0.0000000314,-0.0308094453,-0.1003115848,0.0050526806,-0.0429092832,0.0986643285,-0.0042460780,0.0315957852,0.0986577794,0.0031267924
00:05:33:57.830,61,0.0000000698,0.1617115438,0.0519259982,0.0000000000,0.0000000000,0.0172269996,0.1611925513,0.0000000697,0.1616533846,0.0706556886,0.0000000000,0.0000000000,0.0172261670,0.1608379185,0.0169279147,0.0000000000,0.0047804550,0.0471898913,0.0513747148,0.0132084964,0.0785929933,0.0000000000,0.0008058270,0.0000000000,0.0000000000,0.0378270112,0.0403912552,0.0117134433,0.0115257353,0.0393774956,0.0393631458,0.0270649865,0.0180922560,0.0507015772,0.0262457263,0.0161208771,0.0167585704,0.0287076831,0.0246123560,0.0083415164,0.0092233084,0.0000000000,0.0000000000,0.0639179647,0.1800718755,0.1800718009,0.0139173735,0.0157980062,0.0164744705,0.0363183096,0.0403928012,0.0000000336,-0.0310223028,-0.1001775190,0.0045723883,-0.0429507159,0.0988399014,-0.0042577875,0.0315650962,0.0988333672,0.0031293526
00:05:33:58.832,61,0.0000000642,0.1615704596,0.0518685132,0.0000000000,0.0000000000,0.0171933770,0.1626828760,0.0000000642,0.1615121067,0.0707237944,0.0000000000,0.0000000000,0.0171925556,0.1623271257,0.0169085916,0.0000000000,0.0047324137,0.0471701846,0.0513303503,0.0131568164,0.0784953609,0.0000000000,0.0007486629,0.0000000000,0.0000000000,0.0378050283,0.0404522270,0.0117237652,0.0115332594,0.0393365696,0.0393135063,0.0270229578,0.0180976074,0.0505829230,0.0261812881,0.0160969589,0.0167337433,0.0286574867,0.0245634615,0.0083104195,0.0091890329,0.0000000000,0.0000000000,0.0637533292,0.1799625605,0.1799624711,0.0139040677,0.0157794617,0.0164562576,0.0362511389,0.0403158739,0.0000000346,-0.0309342071,-0.0998354778,0.0044618980,-0.0429924764,0.0987536833,-0.0042581838,0.0315304212,0.0987470224,0.0031231672
00:05:33:59.833,61,0.0000000591,0.1615677178,0.0517269336,0.0000000000,0.0000000000,0.0171586033,0.1644096226,0.0000000591,0.1615083963,0.0708635822,0.0000000000,0.0000000000,0.0171577949,0.1640538871,0.0169018190,0.0000000000,0.0046844375,0.0471712314,0.0513029955,0.0131074395,0.0783276632,0.0000000000,0.0006912219,0.0000000000,0.0000000000,0.0377781875,0.0404930227,0.0117400149,0.0115444139,0.0393232852,0.0392885692,0.0269893836,0.0181073230,0.0504671335,0.0261152517,0.0160697903,0.0167084467,0.0286200475,0.0245228596,0.0082782423,0.0091535803,0.0000000000,0.0000000000,0.0636440888,0.1799892634,0.1799891740,0.0138934879,0.0157600380,0.0164367314,0.0361910090,0.0402464457,0.0000000349,-0.0309184045,-0.1000864357,0.0043086875,-0.0430774689,0.0987517908,-0.0042665135,0.0314443596,0.0987450853,0.0031145839
