Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:02:29:19.306,61,0.4659770131,0.3779962957,0.0823420063,0.0000000000,0.0000000000,0.2729638219,0.0000000000,0.4714068770,0.3783875704,0.0348492786,0.0000000000,0.0000000000,0.2727920413,0.0000000000,0.1232479513,0.0000000000,0.0723878443,0.1847158819,0.0248951707,0.1167553365,0.0405621789,0.0000000000,0.0106740268,0.2674751878,0.2662131190,0.0000000000,0.0000000000,0.0347181074,0.0358486027,0.1906435341,0.2059175521,0.0291122813,0.0122942301,0.0889572203,0.0898797289,0.0538526811,0.0536136888,0.5954288840,0.5899022818,0.5192616582,0.5306922197,0.5812576413,0.5814175606,0.0659951940,0.0000000000,0.0000000000,0.0094942432,0.2345523983,0.2496547699,0.3478880227,0.3738372028,0.0000000022,-0.0205304492,-0.0943640396,-0.0251170844,-0.0207219720,0.2311944067,-0.0048776390,0.0489638224,0.2311869115,0.0115207592
00:02:29:20.308,61,0.4656436145,0.3753219843,0.0840976238,0.0000000000,0.0000000000,0.2818654180,0.0000000000,0.4719485939,0.3757384419,0.0330966599,0.0000000000,0.0000000000,0.2817360759,0.0000000000,0.1279043555,0.0000000000,0.0725289807,0.1852619350,0.0245908368,0.1125226095,0.0396241844,0.0000000000,0.0102999955,0.2773302197,0.2760758400,0.0000000000,0.0000000000,0.0351489671,0.0362855867,0.1927383542,0.2083528042,0.0291509237,0.0123409685,0.0887665525,0.0896628797,0.0540911853,0.0539303422,0.5980349183,0.5923643112,0.5180251598,0.5299418569,0.5813081264,0.5814701319,0.0655378774,0.0000000000,0.0000000000,0.0094549935,0.2372601777,0.2530884445,0.3476690948,0.3738326132,0.0000000029,-0.0192668661,-0.0955561772,-0.0269375406,-0.0196873136,0.2295708358,-0.0046004127,0.0500268936,0.2295635045,0.0116850249
00:02:29:21.309,61,0.4859843254,0.3725169301,0.0859721303,0.0000000000,0.0000000000,0.3007761836,0.0000000000,0.4946637750,0.3729605079,0.0311711840,0.0000000000,0.0000000000,0.3006458879,0.0000000000,0.1326897144,0.0000000000,0.0726323351,0.1858817637,0.0242859218,0.1083459407,0.0387972966,0.0000000000,0.0098894862,0.2873578072,0.2852909863,0.0000000000,0.0000000000,0.0356540680,0.0367999859,0.1962649822,0.2120032310,0.0292124469,0.0124134356,0.0885384753,0.0893883780,0.0543988384,0.0542944707,0.5995365977,0.5937401056,0.5144740939,0.5262652040,0.5815997720,0.5817624331,0.0650326237,0.0000000000,0.0000000000,0.0094488617,0.2421164811,0.2578842640,0.3451885879,0.3716081679,0.0000000046,-0.0181481633,-0.0966936797,-0.0287846532,-0.0185492933,0.2278685421,-0.0043012365,0.0511623062,0.2278610915,0.0118582090
00:02:29:22.311,61,0.4915722907,0.3708903790,0.0867059380,0.0000000000,0.0000000000,0.3142945766,0.0000000000,0.5009577274,0.3713437021,0.0304066818,0.0000000000,0.0000000000,0.3141842186,0.0000000000,0.1364997923,0.0000000000,0.0726354420,0.1864993870,0.0239775889,0.1040967777,0.0380002744,0.0000000000,0.0095949834,0.2947421968,0.2939951718,0.0000000000,0.0000000000,0.0361837894,0.0373612009,0.1993246675,0.2153121531,0.0293044094,0.0124958009,0.0883502960,0.0891515687,0.0547233485,0.0546777397,0.6004772186,0.5946177840,0.5111047626,0.5239702463,0.5908387303,0.5909980536,0.0646522045,0.0000000000,0.0000000000,0.0094601968,0.2463252544,0.2635855377,0.3426477313,0.3698279262,0.0000000062,-0.0169649795,-0.0977115035,-0.0310155675,-0.0180984903,0.2268787622,-0.0041778455,0.0516108386,0.2268714458,0.0119082890
00:02:29:23.313,61,0.4945791662,0.3673532903,0.0883270204,0.0000000000,0.0000000000,0.3292923570,0.0000000000,0.5042845607,0.3678281009,0.0287239496,0.0000000000,0.0000000000,0.3291690052,0.0000000000,0.1381734312,0.0000000000,0.0725906342,0.1866962165,0.0236606598,0.0999810696,0.0372359380,0.0000000000,0.0093345260,0.3018443584,0.3014565110,0.0000000000,0.0000000000,0.0367027931,0.0379202031,0.2006162852,0.2166631967,0.0294121597,0.0125945769,0.0880929902,0.0888461992,0.0550685599,0.0550836101,0.6008411050,0.5948755145,0.5058562756,0.5201633573,0.6046177745,0.6047527194,0.0643371195,0.0000000000,0.0000000000,0.0094931396,0.2491792291,0.2669579685,0.3399816751,0.3678452969,0.0000000090,-0.0158507209,-0.0982196257,-0.0336781740,-0.0171053447,0.2247268707,-0.0039098649,0.0526018143,0.2247195393,0.0120176114
00:02:29:24.314,61,0.4958868027,0.3653151691,0.0891758800,0.0000000000,0.0000000000,0.3405018449,0.0000000000,0.5056197047,0.3658008873,0.0278420374,0.0000000000,0.0000000000,0.3403641880,0.0000000000,0.1393896490,0.0000000000,0.0725688487,0.1868338138,0.0233440604,0.0953551307,0.0364717618,0.0000000000,0.0090996092,0.3178710043,0.3163914382,0.0000000000,0.0000000000,0.0372824743,0.0385405645,0.2012678236,0.2173396647,0.0295924433,0.0127322907,0.0878480300,0.0885325745,0.0555267185,0.0555839017,0.6009897590,0.5949863195,0.5009602308,0.5160897970,0.6209993362,0.6211140752,0.0641066581,0.0000000000,0.0000000000,0.0095493868,0.2535844445,0.2708034217,0.3386354446,0.3667390049,0.0000000091,-0.0145432185,-0.0990923271,-0.0367530510,-0.0165848434,0.2234863192,-0.0037692613,0.0531223826,0.2234789729,0.0120671373
00:02:29:25.316,61,0.4925123453,0.3630204201,0.0903911218,0.0000000000,0.0000000000,0.3468875885,0.0000000000,0.4998093247,0.3635219634,0.0265942533,0.0000000000,0.0000000000,0.3467419147,0.0000000000,0.1403066516,0.0000000000,0.0726279095,0.1868643314,0.0230279807,0.0916001052,0.0357132778,0.0000000000,0.0089031700,0.3386096060,0.3362639248,0.0000000000,0.0000000000,0.0379075222,0.0392031595,0.2014039755,0.2175011486,0.0298202522,0.0129000144,0.0876143053,0.0882058516,0.0560548194,0.0561421327,0.6010099649,0.5950744152,0.4974255264,0.5129248500,0.6318620443,0.6319659352,0.0640068278,0.0000000000,0.0000000000,0.0096144537,0.2609426081,0.2768779695,0.3376835287,0.3658988476,0.0000000075,-0.0130636171,-0.0992258638,-0.0394838080,-0.0158465672,0.2220912874,-0.0035782487,0.0538633578,0.2220840603,0.0121563356
00:02:29:26.317,61,0.4917246103,0.3623095155,0.0912539437,0.0000000000,0.0000000000,0.3524895310,0.0000000000,0.4982527792,0.3628235161,0.0256986972,0.0000000000,0.0000000000,0.3523280025,0.0000000000,0.1410543919,0.0000000000,0.0727557316,0.1868637651,0.0227131471,0.0878861472,0.0349577814,0.0000000000,0.0086878892,0.3555460572,0.3526912034,0.0000000000,0.0000000000,0.0386170670,0.0399471931,0.2013513595,0.2174604684,0.0301009305,0.0130934007,0.0873720869,0.0878457576,0.0566991791,0.0567935891,0.6012389660,0.5954982638,0.4957944155,0.5114465952,0.6388270855,0.6389237046,0.0637694299,0.0000000000,0.0000000000,0.0096844882,0.2688422501,0.2823226750,0.3375057578,0.3657037616,0.0000000058,-0.0114789614,-0.0989600569,-0.0421418734,-0.0153144114,0.2216627300,-0.0034511981,0.0543828011,0.2216554135,0.0122489622
00:02:29:27.319,61,0.4876956642,0.3629421592,0.0915252566,0.0000000000,0.0000000000,0.3546690941,0.0000000000,0.4911325574,0.3634612560,0.0254207775,0.0000000000,0.0000000000,0.3544981182,0.0000000000,0.1416801214,0.0000000000,0.0728962794,0.1866987795,0.0223947112,0.0843843818,0.0341835432,0.0000000000,0.0084998123,0.3797355294,0.3780252039,0.0000000000,0.0000000000,0.0393803306,0.0407580659,0.2010188699,0.2171074599,0.0304470100,0.0132952109,0.0871784016,0.0875091031,0.0575155020,0.0575549826,0.6017806530,0.5979899764,0.4949855804,0.5107077360,0.6448919773,0.6449726820,0.0634762868,0.0000000000,0.0000000000,0.0097371610,0.2739292979,0.2853730321,0.3393474519,0.3666965663,0.0000000023,-0.0094760312,-0.0980810076,-0.0445705354,-0.0151474616,0.2220517546,-0.0034197709,0.0545397401,0.2220444679,0.0123065533
00:02:29:28.320,61,0.4782193303,0.3628018498,0.0929712355,0.0000000000,0.0000000000,0.3536977172,0.0000000000,0.4811359048,0.3633430004,0.0239418894,0.0000000000,0.0000000000,0.3535144627,0.0000000000,0.1423294693,0.0000000000,0.0730659887,0.1865190566,0.0221092310,0.0823482871,0.0334512703,0.0000000000,0.0083728479,0.3906226158,0.3900084496,0.0000000000,0.0000000000,0.0400965810,0.0414937176,0.2006931305,0.2167336196,0.0308265500,0.0134882797,0.0870595053,0.0872451812,0.0582155399,0.0582468063,0.6022566557,0.5991374254,0.4945972264,0.5103682280,0.6472514868,0.6473280787,0.0633285046,0.0000000000,0.0000000000,0.0097678509,0.2797008157,0.2906841934,0.3416430354,0.3692812920,0.0000000012,-0.0073989765,-0.0959152728,-0.0466609262,-0.0142664760,0.2219766080,-0.0032197630,0.0554024093,0.2219693214,0.0124966213
