Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
01:56:44:22.900,61,0.0898339078,0.2639986277,0.1390175074,0.0000000000,0.0000000000,0.0286456738,0.0000000000,0.0898349658,0.2649002671,0.0000000000,0.0102284243,0.0000000000,0.0286438242,0.0000000000,0.0155079775,0.0030977060,0.0000000000,0.0364822745,0.0471715406,0.0580201037,0.0865279734,0.0000000000,0.0005013195,0.0000000000,0.0000000000,0.1281283200,0.1011984646,0.0140638873,0.0147372643,0.0722031668,0.0754924640,0.0160840433,0.0151178092,0.0521421358,0.0316442251,0.0129544223,0.0130486507,0.0384422243,0.0350901224,0.0078147519,0.0084891813,0.0000000000,0.0000000000,0.0431075841,0.0430496298,0.0431984961,0.0145192258,0.0185811389,0.0189798679,0.0366193242,0.0425656028,0.0000000066,0.0211830307,-0.0982577428,0.0093646543,0.0061665615,0.1618214995,0.0010066780,0.0838164836,0.1618407369,0.0136677390
01:56:44:23.902,61,0.0918393061,0.2638141811,0.1379171014,0.0000000000,0.0000000000,0.0291141551,0.0000000000,0.0918397382,0.2647014260,0.0000000000,0.0090928553,0.0000000000,0.0291122980,0.0000000000,0.0160593856,0.0023185373,0.0000000000,0.0400764532,0.0498781018,0.0682040006,0.0899632275,0.0000000000,0.0001895077,0.0000000000,0.0000000000,0.1329487115,0.1068435758,0.0143447770,0.0150124421,0.0778566897,0.0813940912,0.0163737796,0.0152026545,0.0528455079,0.0321127474,0.0130756302,0.0131557975,0.0433054715,0.0396807902,0.0082149664,0.0089192539,0.0000000000,0.0000000000,0.0443542898,0.0425506979,0.0427003913,0.0146423681,0.0189464707,0.0193200428,0.0371148176,0.0431358777,0.0000000049,0.0206288677,-0.0980594456,0.0085037174,0.0054820534,0.1616993397,0.0008942473,0.0831545889,0.1617186069,0.0135496585
01:56:44:24.903,61,0.0945638046,0.2641834319,0.1367876083,0.0000000000,0.0000000000,0.0295414515,0.0000000000,0.0945639461,0.2650577426,0.0000000000,0.0079145432,0.0000000000,0.0295396037,0.0000000000,0.0166672599,0.0014596430,0.0000000000,0.0433115885,0.0514380410,0.0770323575,0.0926634818,0.0001344932,0.0000000000,0.0000000000,0.0000000000,0.1362101883,0.1103327647,0.0146527113,0.0153141813,0.0819087997,0.0856623799,0.0166723840,0.0152834440,0.0535792001,0.0326384194,0.0132306181,0.0132935112,0.0485344529,0.0447222814,0.0087045943,0.0094451560,0.0000000000,0.0000000000,0.0456089228,0.0413584188,0.0415065698,0.0148052806,0.0193446036,0.0197001640,0.0377433486,0.0440090485,0.0000000029,0.0199291147,-0.0978890136,0.0074133179,0.0047714827,0.1619164199,0.0007794015,0.0824705884,0.1619357020,0.0134568270
01:56:44:25.905,61,0.0958425328,0.2643966973,0.1353531629,0.0000000000,0.0000000000,0.0299248043,0.0000000000,0.0958425626,0.2652537227,0.0000000000,0.0064316471,0.0000000000,0.0299229771,0.0000000000,0.0173313599,0.0006238804,0.0000000000,0.0464577377,0.0525312945,0.0825699717,0.0942380428,0.0005084568,0.0000000000,0.0000000000,0.0000000000,0.1379754692,0.1122077927,0.0149862254,0.0156426802,0.0850890949,0.0887125134,0.0169701502,0.0153758405,0.0542444326,0.0331566371,0.0133911921,0.0134366602,0.0540490821,0.0499125272,0.0092491489,0.0100300722,0.0000000000,0.0000000000,0.0467969850,0.0392425396,0.0393854640,0.0149766644,0.0197481159,0.0200982690,0.0383965746,0.0447803475,0.0000000009,0.0190452244,-0.0974049196,0.0061443904,0.0038774062,0.1620355099,0.0006338327,0.0816040635,0.1620547920,0.0133257313
01:56:44:26.907,61,0.0978036076,0.2649012804,0.1334941387,0.0000000000,0.0000000000,0.0303351209,0.0000000000,0.0978038311,0.2657365501,0.0000000000,0.0045309421,0.0000000000,0.0303333309,0.0000000000,0.0183320716,0.0000000000,0.0002190603,0.0508795641,0.0538603887,0.0928080231,0.0970398337,0.0008488547,0.0000000000,0.0000000000,0.0000000000,0.1412057579,0.1152124256,0.0153632620,0.0160187948,0.0899914503,0.0938708112,0.0173112992,0.0154923266,0.0549789108,0.0337315500,0.0135812433,0.0136064235,0.0601769909,0.0557314306,0.0098615959,0.0106863072,0.0000000000,0.0000000000,0.0484620817,0.0377847701,0.0379239321,0.0151787447,0.0201937389,0.0205457658,0.0391341373,0.0458870158,0.0000000004,0.0180502124,-0.0968745127,0.0048097591,0.0027314085,0.1623298675,0.0004473246,0.0804792792,0.1623491198,0.0131667694
01:56:44:27.908,61,0.0997453034,0.2655143738,0.1314354092,0.0000000000,0.0000000000,0.0307248849,0.0000000000,0.0997456238,0.2663255632,0.0000000000,0.0024254380,0.0000000000,0.0307231359,0.0000000000,0.0195503514,0.0000000000,0.0010221398,0.0549764670,0.0547688603,0.1002595425,0.0987204388,0.0011771659,0.0000000000,0.0000000000,0.0000000000,0.1431985646,0.1167279184,0.0157601163,0.0164208114,0.0940333158,0.0978114083,0.0176674817,0.0156129450,0.0556726791,0.0343157537,0.0137794698,0.0137875546,0.0671272874,0.0622912608,0.0105466237,0.0114755053,0.0000000000,0.0000000000,0.0501652658,0.0367597081,0.0368966758,0.0153728696,0.0206260774,0.0209901296,0.0398522913,0.0467967242,0.0000000001,0.0170151144,-0.0962782875,0.0034909234,0.0014620516,0.1626892239,0.0002399809,0.0792333409,0.1627084911,0.0129925879
01:56:44:28.910,61,0.1014231145,0.2662538886,0.1295937747,0.0000000000,0.0000000000,0.0310760476,0.0000000000,0.1014239267,0.2670439482,0.0000000000,0.0005264712,0.0000000000,0.0310743377,0.0000000000,0.0213921592,0.0000000000,0.0018386717,0.0603637770,0.0565080382,0.1074574888,0.1008579507,0.0013979217,0.0000000000,0.0000000000,0.0000000000,0.1451951414,0.1180021092,0.0162154846,0.0168875996,0.0991013572,0.1033472642,0.0180757120,0.0157846566,0.0563605800,0.0348885991,0.0139974514,0.0139895920,0.0737090185,0.0687901750,0.0112593221,0.0123383794,0.0000000000,0.0000000000,0.0521213450,0.0359506272,0.0360855795,0.0155836083,0.0210842472,0.0214640033,0.0407930426,0.0481442325,0.0000000001,0.0158262216,-0.0955859795,0.0018021512,0.0003173334,0.1631278843,0.0000522301,0.0781174302,0.1631472707,0.0128451549
01:56:44:29.911,61,0.1026653945,0.2666329145,0.1282080710,0.0000000000,0.0000000000,0.0313906595,0.0000000000,0.1026664898,0.2674065232,0.0009209888,0.0000000000,0.0000000000,0.0313890018,0.0000000000,0.0240974035,0.0000000000,0.0026789729,0.0671829805,0.0595798120,0.1217795536,0.1055022180,0.0015636617,0.0000000000,0.0000000000,0.0000000000,0.1495380700,0.1212676987,0.0167347994,0.0174247753,0.1065791026,0.1115588546,0.0185401291,0.0160022359,0.0571576171,0.0354912318,0.0142501993,0.0142238392,0.0819028988,0.0767835900,0.0120998528,0.0134546263,0.0000000000,0.0000000000,0.0549060181,0.0353799760,0.0355136804,0.0158421416,0.0215752441,0.0219727643,0.0419498794,0.0497777089,0.0000000001,0.0146199418,-0.0945708007,0.0000452555,-0.0005551108,0.1633493900,-0.0000914922,0.0772792250,0.1633687466,0.0127251782
01:56:44:30.913,61,0.1036386937,0.2672470510,0.1259878725,0.0000000000,0.0000000000,0.0316677056,0.0000000000,0.1036398336,0.2679940760,0.0032054326,0.0000000000,0.0000000000,0.0316661149,0.0000000000,0.0260352660,0.0000000000,0.0034341414,0.0718325153,0.0620488785,0.1292467266,0.1095088497,0.0017812944,0.0000000000,0.0000000000,0.0000000000,0.1515378654,0.1234098375,0.0172572602,0.0179643035,0.1115445271,0.1165856123,0.0190131515,0.0162145812,0.0580243617,0.0361114107,0.0144970361,0.0144526334,0.0872001126,0.0817862377,0.0130302524,0.0145782949,0.0000000000,0.0000000000,0.0579897128,0.0350976028,0.0352315158,0.0160822179,0.0220647119,0.0224831011,0.0431613512,0.0513052121,0.0000000001,0.0138979601,-0.0936431363,-0.0016780385,-0.0019319074,0.1637085974,-0.0003191257,0.0759363472,0.1637280136,0.0125324987
01:56:44:31.915,61,0.1044019535,0.2676191926,0.1241914779,0.0000000000,0.0000000000,0.0319250375,0.0000000000,0.1044030562,0.2683443725,0.0050452412,0.0000000000,0.0000000000,0.0319235288,0.0000000000,0.0273729898,0.0000000000,0.0040936340,0.0750841573,0.0641649365,0.1334434003,0.1124479473,0.0019714241,0.0000000000,0.0000000000,0.0000000000,0.1528477669,0.1248740405,0.0177709982,0.0184974261,0.1147937775,0.1200039834,0.0194884166,0.0164297726,0.0588763691,0.0367273316,0.0147360731,0.0146711301,0.0899255499,0.0843801647,0.0138238668,0.0154512273,0.0000000000,0.0000000000,0.0610715300,0.0351608582,0.0352956839,0.0163145568,0.0225318484,0.0229683388,0.0440604910,0.0523363538,0.0000000001,0.0130167706,-0.0930309072,-0.0038358208,-0.0030406481,0.1639230251,-0.0005029444,0.0748508722,0.1639424711,0.0123701794
