Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
01:11:50:29.307,61,0.0524273403,0.2605139911,0.1258144230,0.0000000000,0.0000000000,0.0204326436,0.0000000000,0.0524263158,0.2612625062,0.0000000000,0.0060188971,0.0000000000,0.0204326902,0.0000000000,0.0062569375,0.0193882100,0.0000000000,0.0135443509,0.0152027365,0.0053792587,0.0327554606,0.0000000000,0.0021359902,0.0000000000,0.0000000000,0.0239573903,0.0008035360,0.0066313543,0.0067761703,0.0189141259,0.0185223222,0.0085186241,0.0122386925,0.0322047509,0.0194359906,0.0099586938,0.0103620691,0.0092346268,0.0078655547,0.0027287428,0.0030930643,0.0000000000,0.0000000000,0.0160796754,0.0375858918,0.0377312303,0.0100072231,0.0098301414,0.0107696988,0.0235868059,0.0270044859,0.0000012142,0.0291183703,0.0047106519,-0.0294605996,0.0036300097,0.1595972925,0.0005843077,0.0758826286,0.1596021354,0.0122025991
01:11:50:30.309,61,0.0530664586,0.2615296245,0.1252677739,0.0000000000,0.0000000000,0.0203826595,0.0000000000,0.0530652776,0.2622746527,0.0000000000,0.0055012433,0.0000000000,0.0203827117,0.0000000000,0.0062915836,0.0194161292,0.0000000000,0.0136507396,0.0153092165,0.0054122396,0.0328871943,0.0000000000,0.0021378454,0.0000000000,0.0000000000,0.0240131263,0.0007944610,0.0066444338,0.0067868540,0.0190040208,0.0186003819,0.0085634412,0.0122988550,0.0322230086,0.0194062609,0.0099635236,0.0103660459,0.0092698485,0.0078975353,0.0027317791,0.0030964743,0.0000000000,0.0000000000,0.0162371546,0.0381870419,0.0383318663,0.0100057283,0.0098335110,0.0107756080,0.0236632284,0.0270899497,0.0000013718,0.0292303190,0.0053557809,-0.0292321444,0.0033174802,0.1602153480,0.0005361052,0.0755454078,0.1602202952,0.0121963387
01:11:50:31.311,61,0.0535630509,0.2631068528,0.1248116866,0.0000000000,0.0000000000,0.0203257650,0.0000000000,0.0535617061,0.2638509274,0.0000000000,0.0050893277,0.0000000000,0.0203258190,0.0000000000,0.0063078278,0.0194471627,0.0000000000,0.0137019027,0.0153572466,0.0054170955,0.0329080857,0.0000000000,0.0021137907,0.0000000000,0.0000000000,0.0240006894,0.0007002792,0.0066528884,0.0067927339,0.0190491434,0.0186323673,0.0085880943,0.0123328175,0.0322040021,0.0193699207,0.0099595683,0.0103590842,0.0092871813,0.0079152510,0.0027331617,0.0030979489,0.0000000000,0.0000000000,0.0163349733,0.0385559350,0.0386997387,0.0099825738,0.0098318523,0.0107753985,0.0237265937,0.0271646511,0.0000014231,0.0289075207,0.0059833000,-0.0291338228,0.0030685996,0.1611781269,0.0004989182,0.0752586201,0.1611830592,0.0122244107
01:11:50:32.312,61,0.0541040972,0.2651503682,0.1244169325,0.0000000000,0.0000000000,0.0202688314,0.0000000000,0.0541027486,0.2658953667,0.0000000000,0.0047161011,0.0000000000,0.0202688854,0.0000000000,0.0063184886,0.0194457006,0.0000000000,0.0137358066,0.0153840501,0.0054111327,0.0328967050,0.0000000000,0.0021715928,0.0000000000,0.0000000000,0.0239953194,0.0005656288,0.0066578570,0.0067977691,0.0190603491,0.0186386146,0.0086124409,0.0123603670,0.0321932547,0.0193503555,0.0099616125,0.0103580533,0.0092949318,0.0079247532,0.0027361047,0.0031017764,0.0000000000,0.0000000000,0.0164012425,0.0386962034,0.0388376415,0.0099610742,0.0098273689,0.0107758828,0.0237999968,0.0272540916,0.0000013524,0.0287851244,0.0064154831,-0.0288980491,0.0028429832,0.1624269336,0.0004658807,0.0750053376,0.1624318808,0.0122794099
01:11:50:33.314,61,0.0545820631,0.2665265799,0.1243874580,0.0000000000,0.0000000000,0.0201984588,0.0000000000,0.0545806251,0.2672749460,0.0000000000,0.0046883859,0.0000000000,0.0201985165,0.0000000000,0.0063275686,0.0194293298,0.0000000000,0.0137687614,0.0154129546,0.0054021371,0.0328554288,0.0000000000,0.0021701457,0.0000000000,0.0000000000,0.0239543151,0.0004831413,0.0066694822,0.0068089101,0.0190747324,0.0186463408,0.0086361272,0.0123910829,0.0321582332,0.0193168391,0.0099606859,0.0103539266,0.0093118558,0.0079420209,0.0027396923,0.0031058313,0.0000000000,0.0000000000,0.0164893884,0.0389747359,0.0391146019,0.0099286446,0.0098278383,0.0107782381,0.0238713752,0.0273392294,0.0000012189,0.0288188308,0.0075487229,-0.0284451079,0.0028258846,0.1632696241,0.0004655244,0.0749772191,0.1632746607,0.0123396404
01:11:50:34.315,61,0.0551579036,0.2669514716,0.1240698174,0.0000000000,0.0000000000,0.0201609880,0.0000000000,0.0551563725,0.2676971853,0.0000000000,0.0043850411,0.0000000000,0.0201610494,0.0000000000,0.0063747913,0.0194232576,0.0000000000,0.0138812577,0.0155246370,0.0054333918,0.0329111330,0.0000000000,0.0021134571,0.0000000000,0.0000000000,0.0239347573,0.0004943640,0.0066968435,0.0068333126,0.0191667136,0.0187242087,0.0086977826,0.0124714915,0.0321611129,0.0192824136,0.0099769253,0.0103697358,0.0093658064,0.0079874974,0.0027460677,0.0031123285,0.0000000000,0.0000000000,0.0166440867,0.0394164249,0.0395554751,0.0099289743,0.0098467143,0.0107957162,0.0239629056,0.0274414979,0.0000011279,0.0287531856,0.0083730714,-0.0279244091,0.0026429337,0.1635275036,0.0004360859,0.0747825801,0.1635325402,0.0123274559
01:11:50:35.317,61,0.0557450019,0.2671099603,0.1237710789,0.0000000000,0.0000000000,0.0201586168,0.0000000000,0.0557431988,0.2678525746,0.0000000000,0.0041119587,0.0000000000,0.0201586820,0.0000000000,0.0064444900,0.0194452181,0.0000000000,0.0140318107,0.0156778693,0.0054833097,0.0329817832,0.0000000000,0.0020110006,0.0000000000,0.0000000000,0.0239235424,0.0005636556,0.0067369081,0.0068700779,0.0193111598,0.0188482422,0.0087808408,0.0125817163,0.0321777202,0.0192416236,0.0100004496,0.0103936726,0.0094345640,0.0080447858,0.0027512165,0.0031166645,0.0000000000,0.0000000000,0.0168433152,0.0399791487,0.0401179343,0.0099425074,0.0098773874,0.0108248051,0.0240548030,0.0275400579,0.0000010932,0.0287331026,0.0088163912,-0.0275232941,0.0024783041,0.1636223346,0.0004091635,0.0746013224,0.1636274010,0.0123048974
01:11:50:36.319,61,0.0537991859,0.2602612972,0.1245776415,0.0000000000,0.0000000000,0.0202885587,0.0000000000,0.0537906773,0.2609948516,0.0000000000,0.0050558839,0.0000000000,0.0202886239,0.0000000000,0.0065489085,0.0195266381,0.0000000000,0.0142341070,0.0158793870,0.0055553336,0.0330010541,0.0000000000,0.0019409248,0.0000000000,0.0000000000,0.0240300428,0.0007560445,0.0067777745,0.0069104354,0.0195059925,0.0190244019,0.0088771852,0.0127277188,0.0321534090,0.0191693753,0.0100177005,0.0104134399,0.0095120845,0.0081074536,0.0027511551,0.0031155716,0.0000000000,0.0000000000,0.0170090944,0.0401377752,0.0402765535,0.0099827684,0.0099207899,0.0108650783,0.0240940209,0.0275829155,0.0000010280,0.0284864940,0.0090039000,-0.0272080600,0.0030492942,0.1594334394,0.0004903202,0.0751386061,0.1594382674,0.0120705720
01:11:50:37.320,61,0.0066586537,0.2100313753,0.1298278868,0.0000000000,0.0000000000,0.0206673294,0.0000000000,0.0066572037,0.2106759250,0.0000000000,0.0108080516,0.0000000000,0.0206673928,0.0000000000,0.0066948398,0.0197112337,0.0000000000,0.0144849429,0.0161178298,0.0056441622,0.0329152569,0.0000000000,0.0018588632,0.0000000000,0.0000000000,0.0242379308,0.0010374957,0.0068080928,0.0069392994,0.0197717398,0.0192659684,0.0089799268,0.0129041066,0.0320949405,0.0190719813,0.0100120269,0.0104158130,0.0095753614,0.0081525585,0.0027391207,0.0031010725,0.0000000000,0.0000000000,0.0170840304,0.0393871181,0.0395258516,0.0100652259,0.0099723963,0.0109160123,0.0239896104,0.0274627171,0.0000009775,0.0285346005,0.0088828616,-0.0270947330,0.0065476643,0.1286973804,0.0008473444,0.0786541477,0.1287009716,0.0101682870
01:11:50:38.322,61,0.0000000000,0.1398465931,0.1348638535,0.0000000000,0.0000000000,0.0212503318,0.0263916999,0.0000000000,0.1403099895,0.0000000000,0.0167085435,0.0000000000,0.0212503895,0.0264121126,0.0068765334,0.0200131331,0.0000000000,0.0147675294,0.0163763352,0.0057552513,0.0327702947,0.0000000000,0.0018064466,0.0000000000,0.0000000000,0.0256563276,0.0020683215,0.0068305135,0.0069615925,0.0201227982,0.0195876993,0.0090925880,0.0130762635,0.0320734605,0.0190056339,0.0100026783,0.0104238139,0.0096230861,0.0081802318,0.0027200885,0.0030798286,0.0000000000,0.0000000000,0.0171022359,0.0387521125,0.0388898663,0.0101830810,0.0100391936,0.0109932460,0.0237972941,0.0272584539,0.0000007517,0.0285874195,0.0083943726,-0.0266591813,0.0101692006,0.0857149437,0.0008737781,0.0820825249,0.0857167244,0.0070450944
01:11:50:39.323,61,0.0000000000,0.1229062900,0.1321811080,0.0000000000,0.0000000000,0.0216580071,0.0583397932,0.0000000000,0.1232997105,0.0000000000,0.0142031275,0.0000000000,0.0216580611,0.0583752245,0.0070451419,0.0203662589,0.0000000000,0.0150011275,0.0165803954,0.0058594150,0.0326484628,0.0000000000,0.0017848159,0.0000000000,0.0000000000,0.0297737140,0.0047607701,0.0068306751,0.0069629014,0.0204521995,0.0198955201,0.0091867270,0.0131932022,0.0321209803,0.0190023370,0.0099857077,0.0104235988,0.0096410541,0.0081822444,0.0027022886,0.0030608301,0.0000000000,0.0000000000,0.0170803498,0.0382915176,0.0384283550,0.0103233634,0.0100722676,0.0110443039,0.0235770382,0.0270255618,0.0000005236,0.0288366303,0.0074268654,-0.0258583166,0.0086515984,0.0753223449,0.0006528855,0.0805168897,0.0753236637,0.0060696863
01:11:50:40.325,61,0.0000000000,0.1183817089,0.1333544999,0.0000000000,0.0000000000,0.0219881162,0.0777714178,0.0000000000,0.1187669411,0.0000000000,0.0154355885,0.0000000000,0.0219881665,0.0778145790,0.0071947770,0.0207596663,0.0000000000,0.0152208935,0.0167702455,0.0059584915,0.0325594619,0.0000000000,0.0017884900,0.0000000000,0.0000000000,0.0340846553,0.0072273808,0.0068195560,0.0069518448,0.0207832009,0.0202024076,0.0092684804,0.0132829268,0.0321722701,0.0190124437,0.0099577811,0.0104134846,0.0096440725,0.0081733884,0.0026845336,0.0030421081,0.0000000000,0.0000000000,0.0170700755,0.0380383879,0.0381731838,0.0104628848,0.0100945765,0.0110905170,0.0233645067,0.0268003233,0.0000004001,0.0290493350,0.0061992654,-0.0247076992,0.0094042607,0.0725538135,0.0006835046,0.0812482536,0.0725550279,0.0058987718
01:11:50:41.326,61,0.0000000000,0.1206400022,0.1322120875,0.0000000000,0.0000000000,0.0222820807,0.0850478634,0.0000000000,0.1210264415,0.0000000000,0.0142259197,0.0000000000,0.0222821273,0.0850930363,0.0073136506,0.0211421940,0.0000000000,0.0153709836,0.0168895386,0.0060324976,0.0324241668,0.0000000000,0.0018178021,0.0000000000,0.0000000000,0.0362773724,0.0085359132,0.0067933570,0.0069265771,0.0210587904,0.0204540119,0.0093247350,0.0133235669,0.0322423913,0.0190522280,0.0099224076,0.0103950435,0.0096212141,0.0081437416,0.0026695174,0.0030271232,0.0000000000,0.0000000000,0.0170273967,0.0377044789,0.0378365666,0.0105811665,0.0101053603,0.0111253755,0.0231546741,0.0265796911,0.0000003559,0.0289442670,0.0054226848,-0.0233092699,0.0086663822,0.0739336386,0.0006418991,0.0805440918,0.0739349201,0.0059593767
01:11:50:42.328,61,0.0000000000,0.1247073188,0.1285462379,0.0000000000,0.0000000000,0.0225361288,0.0882311389,0.0000000000,0.1250864714,0.0000000000,0.0104498388,0.0000000000,0.0225361735,0.0882774144,0.0074079735,0.0214734245,0.0000000000,0.0154665066,0.0169568472,0.0060859639,0.0322633982,0.0000000000,0.0018648882,0.0000000000,0.0000000000,0.0374166891,0.0093149617,0.0067636208,0.0068978970,0.0212776605,0.0206598174,0.0093614487,0.0133371921,0.0323340893,0.0191184543,0.0098915957,0.0103786271,0.0095845889,0.0081063090,0.0026588638,0.0030166362,0.0000000000,0.0000000000,0.0169449020,0.0371503979,0.0372797474,0.0106888330,0.0101076979,0.0111528710,0.0229535103,0.0263684057,0.0000003670,0.0288578197,0.0049233832,-0.0223334339,0.0063648177,0.0764125213,0.0004872973,0.0782962292,0.0764139220,0.0059883995
01:11:50:43.330,61,0.0000000000,0.1249048933,0.1275646091,0.0000000000,0.0000000000,0.0227916185,0.0896959454,0.0000000000,0.1252792478,0.0000000000,0.0094368290,0.0000000000,0.0227916632,0.0897423029,0.0074892547,0.0217224415,0.0000000000,0.0155327953,0.0169931371,0.0061199814,0.0320626460,0.0000000000,0.0018643368,0.0000000000,0.0000000000,0.0378675833,0.0097660953,0.0067344760,0.0068698595,0.0214703772,0.0208471045,0.0093877548,0.0133396676,0.0324186012,0.0191845186,0.0098609077,0.0103608379,0.0095408913,0.0080642737,0.0026475161,0.0030046459,0.0000000000,0.0000000000,0.0168575924,0.0365382954,0.0366647243,0.0107781552,0.0101107014,0.0111785037,0.0227567535,0.0261565913,0.0000003683,0.0286885910,0.0051880558,-0.0217105970,0.0057477583,0.0765300095,0.0004407344,0.0776976049,0.0765314028,0.0059518800
01:11:50:44.331,61,0.0000000000,0.1255098730,0.1267011017,0.0000000000,0.0000000000,0.0230006929,0.0904901177,0.0000000000,0.1258812249,0.0000000000,0.0085606370,0.0000000000,0.0230007321,0.0905361921,0.0075692628,0.0219081305,0.0000000000,0.0156120332,0.0170420539,0.0061545228,0.0318906493,0.0000000000,0.0018476867,0.0000000000,0.0000000000,0.0378926098,0.0100124497,0.0067151445,0.0068518170,0.0216537751,0.0210320558,0.0094197094,0.0133572593,0.0324989110,0.0192419030,0.0098392926,0.0103494506,0.0095102480,0.0080340793,0.0026378697,0.0029937921,0.0000000000,0.0000000000,0.0167824998,0.0359247364,0.0360483043,0.0108666280,0.0101148738,0.0112016965,0.0225793067,0.0259603728,0.0000003890,0.0288094878,0.0059707179,-0.0212757010,0.0052139424,0.0768975094,0.0004017295,0.0771694705,0.0768989325,0.0059400052
