Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:04:46:54.366,61,0.0010559025,0.0603788681,0.1062704399,0.0000000000,0.0000000000,0.0522527583,0.0538662821,0.0010679988,0.0605144948,0.0131100100,0.0000000000,0.0000000000,0.0522017404,0.0537338108,0.0624078326,0.0000000000,0.0321721397,0.2543023527,0.1456208825,0.1475452930,0.1695312411,0.0000000000,0.0027973349,0.0000000000,0.0000000000,0.0447465666,0.0489578769,0.0205423702,0.0194607265,0.1255202740,0.1267934740,0.0389517583,0.0299649052,0.0595339499,0.0308520403,0.0207668561,0.0205892045,0.1698006541,0.1510763913,0.0308200717,0.0335956141,0.0000000000,0.0000000000,0.1246256381,0.1444609612,0.1445628703,0.0193472169,0.0373551659,0.0359009951,0.0553387254,0.0649900660,0.0000000013,-0.0146262972,-0.0993597880,0.0125514632,-0.0080029787,0.0369673893,-0.0002959809,0.0648727044,0.0369611345,0.0023971742
00:04:46:55.368,61,0.0010745889,0.0004812356,0.1039351746,0.0000000000,0.0000000000,0.0576430857,0.1277910769,0.0010869581,0.0004907979,0.0143395728,0.0000000000,0.0000000000,0.0576000921,0.1276336461,0.0621559881,0.0000000000,0.0319943093,0.2558203042,0.1458206177,0.1476904601,0.1616917998,0.0000000000,0.0028483155,0.0000000000,0.0000000000,0.0476918742,0.0528004207,0.0207407083,0.0196836051,0.1272827089,0.1293192208,0.0386328511,0.0297284555,0.0593089275,0.0309155025,0.0208925810,0.0206368789,0.1702858359,0.1516140252,0.0310666896,0.0337590948,0.0000000000,0.0000000000,0.1609225273,0.2040478587,0.2041279078,0.0192001294,0.0381872989,0.0366674103,0.0555806085,0.0650856718,0.0000000010,-0.0146507351,-0.0967246890,0.0118540647,-0.0087595480,0.0002998229,-0.0000026263,0.0634903908,0.0002945636,0.0000186894
00:04:46:56.369,61,0.0010439940,0.0000000000,0.1018733755,0.0000000000,0.0150469076,0.0606473498,0.2254940718,0.0010560396,0.0000000000,0.0161549468,0.0000000000,0.0150635727,0.0606115982,0.2253297418,0.0620561130,0.0000000000,0.0315539688,0.2575553656,0.1462575942,0.1478811651,0.1581725925,0.0000000000,0.0028173423,0.0000000000,0.0000000000,0.0523485281,0.0569406003,0.0209284108,0.0198845211,0.1332862973,0.1356089860,0.0384319276,0.0294804443,0.0590815879,0.0309582278,0.0209130365,0.0205939990,0.1708962768,0.1521959007,0.0311736148,0.0337803699,0.0000000000,0.0000000000,0.2046838403,0.2693924904,0.2694574594,0.0190404952,0.0387198180,0.0372930802,0.0557080396,0.0650508702,0.0000000013,-0.0152041605,-0.0947779194,0.0115537653,-0.0098682828,-0.0065730428,0.0000648645,0.0622295663,-0.0065781851,-0.0004090994
00:04:46:57.371,61,0.0009902568,0.0000000000,0.1034948826,0.0000000000,0.0186450519,0.0624117032,0.3240310848,0.0010016968,0.0000000000,0.0143695716,0.0000000000,0.0186699126,0.0623794831,0.3238922060,0.0620172955,0.0000000000,0.0306145065,0.2592199445,0.1467023492,0.1480948925,0.1537728012,0.0000000000,0.0026872556,0.0000000000,0.0000000000,0.0578139648,0.0612354502,0.0211016443,0.0200530086,0.1414984316,0.1431047916,0.0383257642,0.0291923862,0.0588487126,0.0309815388,0.0208307635,0.0204665605,0.1713966727,0.1525412500,0.0311756525,0.0336971879,0.0000000000,0.0000000000,0.2541318536,0.3275983930,0.3276489377,0.0188831352,0.0390524380,0.0378087983,0.0557149760,0.0648573712,0.0000000017,-0.0157123655,-0.0932371765,0.0111667849,-0.0087775830,-0.0081466008,0.0000715081,0.0632193312,-0.0081517231,-0.0005150146
00:04:46:58.372,61,0.0009271101,0.0000000000,0.1070260033,0.0000000000,0.0141261974,0.0634934232,0.4131218791,0.0009378280,0.0000000000,0.0107758725,0.0000000000,0.0141445026,0.0634639487,0.4130133688,0.0621749610,0.0000000000,0.0299023781,0.2672532797,0.1472790539,0.1492550969,0.1492792517,0.0000000000,0.0025323934,0.0000000000,0.0000000000,0.0626823083,0.0653750747,0.0213154443,0.0202370174,0.1525883824,0.1543291360,0.0382906459,0.0288910419,0.0586154610,0.0310019795,0.0206816327,0.0202896595,0.1726326197,0.1530400366,0.0311353486,0.0335784592,0.0000000000,0.0000000000,0.3048826754,0.3744826913,0.3745008409,0.0187425222,0.0392352976,0.0382118337,0.0556159467,0.0645177141,0.0000000018,-0.0159697868,-0.0912806615,0.0106485337,-0.0065824799,-0.0061718365,0.0000406262,0.0653772205,-0.0061769122,-0.0004035469
00:04:46:59.374,61,0.0008616670,0.0000000000,0.1093400866,0.0000000000,0.0069001303,0.0641244799,0.4897248745,0.0008716323,0.0000000000,0.0085052382,0.0000000000,0.0069034090,0.0640972853,0.4896471202,0.0624829084,0.0000000000,0.0291915815,0.2739891112,0.1478486806,0.1512760073,0.1445762068,0.0000000000,0.0023561006,0.0000000000,0.0000000000,0.0692027584,0.0699382648,0.0215458591,0.0204195380,0.1620714217,0.1634865403,0.0383449905,0.0285536200,0.0584139563,0.0310402848,0.0204689223,0.0200657062,0.1738335490,0.1534994990,0.0310714711,0.0334503837,0.0000000000,0.0000000000,0.3545793891,0.4074119329,0.4074200392,0.0186227374,0.0393179432,0.0385411158,0.0554217622,0.0640602335,0.0000000021,-0.0154370647,-0.0890640914,0.0092075141,-0.0051955306,-0.0030122211,0.0000156501,0.0667917579,-0.0030174784,-0.0002013935
00:04:47:00.376,61,0.0007975167,0.0004500119,0.1109848544,0.0000000000,0.0000000000,0.0644241124,0.5453537703,0.0008067422,0.0004597693,0.0068054316,0.0000000000,0.0000000000,0.0643989146,0.5452954769,0.0628638640,0.0000000000,0.0285938680,0.2779984772,0.1481072754,0.1554271579,0.1402319968,0.0000000000,0.0022384827,0.0000000000,0.0000000000,0.0744999647,0.0736235827,0.0217641089,0.0205842648,0.1690088063,0.1710270047,0.0383772552,0.0281467661,0.0582457744,0.0311291274,0.0202250201,0.0198170971,0.1759549826,0.1541040689,0.0310934391,0.0334235691,0.0000000000,0.0000000000,0.3836517334,0.4281777740,0.4281794429,0.0185150802,0.0393167064,0.0387948453,0.0551803224,0.0635419339,0.0000000025,-0.0142355803,-0.0866414309,0.0077780331,-0.0041572023,0.0002808596,-0.0000011676,0.0677967891,0.0002755296,0.0000186657
00:04:47:01.377,61,0.0007363790,0.0056308075,0.1135212332,0.0000000000,0.0000000000,0.0643589571,0.5791487098,0.0007448984,0.0056530545,0.0042386684,0.0000000000,0.0000000000,0.0643355623,0.5791066289,0.0631831065,0.0000000000,0.0279743746,0.2799425125,0.1482906193,0.1571644843,0.1377955228,0.0000000000,0.0020942613,0.0000000000,0.0000000000,0.0787078291,0.0770670027,0.0219562147,0.0207150802,0.1735992730,0.1758484840,0.0384318642,0.0277022403,0.0581592619,0.0312486775,0.0199512467,0.0195486750,0.1768213063,0.1543479860,0.0310939122,0.0333803371,0.0000000000,0.0000000000,0.3965320885,0.4387350380,0.4387342930,0.0184207093,0.0392171331,0.0389341787,0.0548974946,0.0629772916,0.0000000030,-0.0133117801,-0.0842184126,0.0062160059,-0.0025892397,0.0034532663,-0.0000089414,0.0693457797,0.0034479524,0.0002389103
00:04:47:02.379,61,0.0006789897,0.0098596700,0.1144868657,0.0000000000,0.0000000000,0.0640863478,0.5960839987,0.0006868457,0.0098926499,0.0033178059,0.0000000000,0.0000000000,0.0640645921,0.5960482955,0.0635099187,0.0000000000,0.0273194127,0.2810824215,0.1496172547,0.1582637876,0.1368651539,0.0000000000,0.0020160279,0.0000000000,0.0000000000,0.0814710259,0.0796553046,0.0221159216,0.0208131243,0.1759689599,0.1783787757,0.0385533608,0.0273364689,0.0581211448,0.0313211046,0.0196866021,0.0192922819,0.1770054549,0.1541543007,0.0309372861,0.0331814475,0.0000000000,0.0000000000,0.4037584066,0.4456739426,0.4456725717,0.0183905121,0.0390660204,0.0390094407,0.0546275973,0.0624279045,0.0000000047,-0.0125713795,-0.0818805844,0.0047495505,-0.0020266958,0.0060430891,-0.0000122476,0.0699347779,0.0060376888,0.0004219054
00:04:47:03.381,61,0.0006255725,0.0045264633,0.1124489233,0.0000000000,0.0000000000,0.0637739003,0.6045498252,0.0006328107,0.0045459783,0.0053323400,0.0000000000,0.0000000000,0.0637536496,0.6045172215,0.0639012530,0.0000000000,0.0267881751,0.2819765806,0.1507046670,0.1602133512,0.1364556253,0.0000000000,0.0019666131,0.0000000000,0.0000000000,0.0834148228,0.0820008591,0.0222808290,0.0209166985,0.1777500361,0.1806242019,0.0386417210,0.0270002168,0.0580974109,0.0313994065,0.0194473267,0.0190622192,0.1772096902,0.1541173160,0.0307927467,0.0329974778,0.0000000000,0.0000000000,0.4073795676,0.4490634203,0.4490616322,0.0183734912,0.0389083140,0.0390598066,0.0543703809,0.0619101785,0.0000000074,-0.0125022558,-0.0799759701,0.0041548153,-0.0032573289,0.0027769953,-0.0000090456,0.0686908886,0.0027715957,0.0001902342
00:04:47:04.382,61,0.0005760901,0.0077450434,0.1135324836,0.0000000000,0.0000000000,0.0633680597,0.6090694666,0.0005827560,0.0077725593,0.0042172824,0.0000000000,0.0000000000,0.0633491874,0.6090383530,0.0643078312,0.0000000000,0.0262805857,0.2825037241,0.1521238685,0.1611563712,0.1362255216,0.0000000000,0.0018849758,0.0000000000,0.0000000000,0.0850145966,0.0841591731,0.0224478710,0.0210222211,0.1790701598,0.1823437810,0.0387786962,0.0267076697,0.0580937229,0.0314547382,0.0192229245,0.0188472588,0.1772629470,0.1539989263,0.0306132343,0.0327794068,0.0000000000,0.0000000000,0.4079674482,0.4505195320,0.4505176246,0.0183632057,0.0387376249,0.0390730575,0.0541384593,0.0614310391,0.0000000089,-0.0131799839,-0.0781399533,0.0034852047,-0.0025761628,0.0047480026,-0.0000122317,0.0693522766,0.0047425791,0.0003286476
00:04:47:05.383,61,0.0005303788,0.0123321982,0.1159795448,0.0000000000,0.0000000000,0.0627917573,0.6112667918,0.0005365158,0.0123722041,0.0017546215,0.0000000000,0.0000000000,0.0627741441,0.6112362146,0.0646268874,0.0000000000,0.0257558804,0.2827491462,0.1529863626,0.1617726535,0.1361063272,0.0000000000,0.0018260083,0.0000000000,0.0000000000,0.0862372965,0.0854091793,0.0226067640,0.0211268626,0.1800495833,0.1834647804,0.0389198922,0.0264125280,0.0581676885,0.0315443017,0.0190149881,0.0186516587,0.1770999581,0.1537241042,0.0304618962,0.0325965285,0.0000000000,0.0000000000,0.3987907767,0.4485570192,0.4485558271,0.0183483269,0.0385296755,0.0390334800,0.0539394580,0.0610079765,0.0000000094,-0.0137427682,-0.0767176896,0.0033202844,-0.0010718069,0.0075577539,-0.0000081006,0.0708458498,0.0075522568,0.0005346088
00:04:47:06.385,61,0.0004882181,0.0171511900,0.1179431453,0.0000000000,0.0000000000,0.0620191768,0.6113710403,0.0004938673,0.0172050502,0.0000000000,0.0001882890,0.0000000000,0.0620040782,0.6113395095,0.0648857951,0.0000000000,0.0251994096,0.2826472223,0.1536380798,0.1620288044,0.1362880617,0.0000000000,0.0017368760,0.0000000000,0.0000000000,0.0870261788,0.0862227455,0.0227189399,0.0211923569,0.1805708110,0.1840091795,0.0390732698,0.0261438098,0.0582808927,0.0316393971,0.0188324787,0.0184783507,0.1767050028,0.1532356590,0.0303169172,0.0324202292,0.0000000000,0.0000000000,0.3689353466,0.4308425188,0.4308425486,0.0183427520,0.0382850505,0.0389371626,0.0537651181,0.0606228486,0.0000000091,-0.0144408653,-0.0754642040,0.0030162714,0.0001150129,0.0105099678,0.0000012088,0.0720434114,0.0105043156,0.0007561399
00:04:47:07.387,61,0.0004493679,0.0215053372,0.1174089536,0.0000000000,0.0000000000,0.0612665899,0.6108102798,0.0004545676,0.0215701256,0.0004306939,0.0000000000,0.0000000000,0.0612536147,0.6107766032,0.0650690794,0.0000000000,0.0248183105,0.2823352814,0.1538662612,0.1621748656,0.1361738145,0.0000000000,0.0016386303,0.0000000000,0.0000000000,0.0876183733,0.0868642554,0.0228479784,0.0212743469,0.1809397936,0.1844290048,0.0391810983,0.0258590374,0.0584145859,0.0317674205,0.0186699908,0.0183208026,0.1763591468,0.1528361738,0.0302512590,0.0323264077,0.0000000000,0.0000000000,0.3509240150,0.4152536392,0.4152536988,0.0183222871,0.0380475074,0.0388239808,0.0535890050,0.0602551661,0.0000000077,-0.0149426628,-0.0744411349,0.0029440490,-0.0002630731,0.0131764412,-0.0000034666,0.0717148557,0.0131707210,0.0009437813
00:04:47:08.388,61,0.0004135873,0.0436503701,0.1116586402,0.0000000000,0.0000000000,0.0593465120,0.6079050899,0.0004183730,0.0437616035,0.0068744561,0.0000000000,0.0000000000,0.0593365170,0.6078684330,0.0653683022,0.0000000000,0.0244691595,0.2821246684,0.1541625261,0.1622278988,0.1362386346,0.0000000000,0.0014685523,0.0000000000,0.0000000000,0.0881985128,0.0873961300,0.0229669493,0.0213474110,0.1812657267,0.1847098321,0.0393619090,0.0256386641,0.0585727692,0.0318853334,0.0185097009,0.0181705263,0.1760861129,0.1524866819,0.0302493945,0.0323102400,0.0000000000,0.0000000000,0.3215188980,0.3860612512,0.3860613704,0.0183349121,0.0377942845,0.0386867225,0.0534378439,0.0599448122,0.0000000072,-0.0150347948,-0.0739432126,0.0028266360,-0.0041978653,0.0267326813,-0.0001122466,0.0681841001,0.0267266147,0.0018213502
00:04:47:09.390,61,0.0003806440,0.0732836276,0.0994121581,0.0000000000,0.0000000000,0.0559906550,0.5888723731,0.0003850485,0.0734239444,0.0201951321,0.0000000000,0.0000000000,0.0559839979,0.5888169408,0.0657775924,0.0000000000,0.0242902059,0.2816840112,0.1541600525,0.1622069478,0.1364659369,0.0000000000,0.0013294781,0.0000000000,0.0000000000,0.0887759775,0.0878700912,0.0230232477,0.0213754494,0.1813700795,0.1848401278,0.0395372584,0.0254204031,0.0587706380,0.0320257321,0.0183597617,0.0180247612,0.1759411246,0.1523178071,0.0304052792,0.0324680284,0.0000000000,0.0000000000,0.2978743017,0.3651673198,0.3651672900,0.0183614492,0.0375076681,0.0385036655,0.0533394590,0.0597346276,0.0000000081,-0.0152596347,-0.0746867955,0.0026370960,-0.0123240976,0.0448555499,-0.0005531611,0.0606665127,0.0448489860,0.0027209811
00:04:47:10.392,61,0.0003503184,0.0811738670,0.0948657468,0.0000000000,0.0000000000,0.0528590046,0.5449954867,0.0003543720,0.0813114420,0.0249920432,0.0000000000,0.0000000000,0.0528547242,0.5449172258,0.0660526454,0.0000000000,0.0242324993,0.2773374915,0.1522333026,0.1617832929,0.1368607730,0.0000000000,0.0012321894,0.0000000000,0.0000000000,0.0888846591,0.0879178643,0.0230022371,0.0213523395,0.1792305559,0.1832744181,0.0396183915,0.0251853000,0.0589705519,0.0322066881,0.0182562694,0.0179136433,0.1758461446,0.1522873938,0.0307391807,0.0328140371,0.0000000000,0.0000000000,0.2599822283,0.3287985325,0.3287985325,0.0183496457,0.0372039415,0.0382828675,0.0533047877,0.0596447848,0.0000000094,-0.0150868129,-0.0765571818,0.0025209596,-0.0152479419,0.0496761203,-0.0007580526,0.0578788780,0.0496695302,0.0028755693
00:04:47:11.393,61,0.0003224055,0.0828129128,0.0943119973,0.0000000000,0.0000000000,0.0503932573,0.4972406030,0.0003261361,0.0829508826,0.0256659463,0.0000000000,0.0000000000,0.0503903776,0.4971389771,0.0661663935,0.0000000000,0.0242676903,0.2744297981,0.1481771767,0.1613188982,0.1373496950,0.0000000000,0.0011881635,0.0000000000,0.0000000000,0.0887736604,0.0877361223,0.0229402352,0.0213049650,0.1751551777,0.1795439124,0.0395884290,0.0249214433,0.0591980815,0.0324465632,0.0181903690,0.0178301167,0.1757563353,0.1523240805,0.0312027913,0.0333023407,0.0000000000,0.0000000000,0.2285647392,0.2917203307,0.2917232513,0.0183200799,0.0368838236,0.0380339883,0.0532618910,0.0595801957,0.0000000111,-0.0145029360,-0.0780229867,0.0021511822,-0.0156583115,0.0506780371,-0.0007941798,0.0575381368,0.0506714582,0.0029164213
